P0DTC1:PRO_0000449639	P0DTC1	enables	GO:0042803	F
P0DTC1:PRO_0000449639	P0DTC1	enables	GO:0008234	F
P0DTC1:PRO_0000449639	P0DTC1	involved_in	GO:0016540	P
P0DTC1:PRO_0000449640	P0DTC1	part_of	GO:0039714	C
P0DTC1:PRO_0000449640	P0DTC1	involved_in	GO:0039519	P
P0DTC1:PRO_0000449641	P0DTC1	involved_in	GO:0039690	P
P0DTC1:PRO_0000449642	P0DTC1	involved_in	GO:0039690	P
P0DTC1:PRO_0000449643	P0DTC1	enables	GO:0046983	F
P0DTC1:PRO_0000449643	P0DTC1	enables	GO:0003727	F
P0DTC1:PRO_0000449643	P0DTC1	involved_in	GO:0039694	P
P0DTC2	S	involved_in	GO:0061025	P
P0DTC2	S	part_of	GO:0016021	C
P0DTC2	S	part_of	GO:0019031	C
P0DTC2	S	involved_in	GO:0046813	P
P0DTC2	S	involved_in	GO:0019062	P
P0DTC2	S	involved_in	GO:0009405	P
P0DTC2	S	part_of	GO:0020002	C
P0DTC2	S	involved_in	GO:0039663	P
P0DTC2	S	involved_in	GO:0039654	P
P0DTC2	S	part_of	GO:0019012	C
P0DTC2	S	part_of	GO:0016021	C
P0DTC2	S	part_of	GO:0019031	C
P0DTC2	S	involved_in	GO:0016032	P
P0DTC2	S	involved_in	GO:0046718	P
P0DTC2	S	part_of	GO:0016020	C
P0DTC2	S	part_of	GO:0033644	C
P0DTC2	S	involved_in	GO:0046718	P
P0DTC2	S	enables	GO:0042802	F
P0DTC2	S	enables	GO:0042802	F
P0DTC2	S	enables	GO:0042802	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	enables	GO:0005515	F
P0DTC2	S	part_of	GO:0020002	C
P0DTC2	S	part_of	GO:0044173	C
P0DTC2	S	part_of	GO:0055036	C
P0DTC2:PRO_0000449647	S	enables	GO:0046789	F
P0DTC2:PRO_0000449647	S	involved_in	GO:0046718	P
P0DTC2:PRO_0000449647	S	involved_in	GO:0046718	P
P0DTC2:PRO_0000449647	S	enables	GO:0005515	F
P0DTC2:PRO_0000449647	S	involved_in	GO:0044650	P
P0DTC3	3a	part_of	GO:0005576	C
P0DTC3	3a	part_of	GO:0020002	C
P0DTC3	3a	part_of	GO:0044177	C
P0DTC3	3a	part_of	GO:0016020	C
P0DTC3	3a	part_of	GO:0033644	C
P0DTC3	3a	part_of	GO:0030430	C
P0DTC3	3a	part_of	GO:0019012	C
P0DTC3	3a	part_of	GO:0016021	C
P0DTC3	3a	part_of	GO:0005576	C
P0DTC3	3a	part_of	GO:0020002	C
P0DTC3	3a	part_of	GO:0030430	C
P0DTC3	3a	part_of	GO:0044178	C
P0DTC3	3a	part_of	GO:0019012	C
P0DTC4	E	involved_in	GO:0039707	P
P0DTC4	E	part_of	GO:0044177	C
P0DTC4	E	part_of	GO:0033644	C
P0DTC4	E	part_of	GO:0016020	C
P0DTC4	E	part_of	GO:0016021	C
P0DTC4	E	part_of	GO:0044178	C
P0DTC5	P0DTC5	involved_in	GO:0019058	P
P0DTC5	P0DTC5	involved_in	GO:0030683	P
P0DTC5	P0DTC5	part_of	GO:0016021	C
P0DTC5	P0DTC5	involved_in	GO:0016032	P
P0DTC5	P0DTC5	part_of	GO:0016020	C
P0DTC5	P0DTC5	enables	GO:0039660	F
P0DTC5	P0DTC5	part_of	GO:0019012	C
P0DTC5	P0DTC5	part_of	GO:0019031	C
P0DTC5	P0DTC5	part_of	GO:0033644	C
P0DTC5	P0DTC5	part_of	GO:0044177	C
P0DTC5	P0DTC5	part_of	GO:0044178	C
P0DTC5	P0DTC5	part_of	GO:0055036	C
P0DTC6	6	involved_in	GO:0009405	P
P0DTC6	6	part_of	GO:0044165	C
P0DTC6	6	part_of	GO:0033644	C
P0DTC6	6	part_of	GO:0044177	C
P0DTC6	6	part_of	GO:0016020	C
P0DTC6	6	part_of	GO:0044167	C
P0DTC6	6	part_of	GO:0044178	C
P0DTC7	7a	involved_in	GO:0039646	P
P0DTC7	7a	involved_in	GO:0060153	P
P0DTC7	7a	part_of	GO:0016020	C
P0DTC7	7a	part_of	GO:0044177	C
P0DTC7	7a	involved_in	GO:0016032	P
P0DTC7	7a	part_of	GO:0019012	C
P0DTC7	7a	part_of	GO:0016021	C
P0DTC7	7a	part_of	GO:0044165	C
P0DTC7	7a	part_of	GO:0033644	C
P0DTC7	7a	part_of	GO:0044167	C
P0DTC7	7a	part_of	GO:0044173	C
P0DTC7	7a	part_of	GO:0044178	C
P0DTC7	7a	part_of	GO:0019012	C
P0DTC9	N	part_of	GO:0044220	C
P0DTC9	N	part_of	GO:0044172	C
P0DTC9	N	part_of	GO:0044177	C
P0DTC9	N	part_of	GO:0019013	C
P0DTC9	N	enables	GO:0003723	F
P0DTC9	N	part_of	GO:0019013	C
P0DTC9	N	part_of	GO:0019013	C
P0DTC9	N	enables	GO:0003723	F
P0DTC9	N	part_of	GO:0019012	C
P0DTC9	N	part_of	GO:0044177	C
P0DTC9	N	part_of	GO:0019012	C
P0DTC9	N	part_of	GO:0044177	C
P0DTC9	N	part_of	GO:0044172	C
P0DTD1	rep	involved_in	GO:0006508	P
P0DTD1	rep	enables	GO:0008242	F
P0DTD1	rep	enables	GO:0008270	F
P0DTD1	rep	enables	GO:0016740	F
P0DTD1	rep	involved_in	GO:0019082	P
P0DTD1	rep	enables	GO:0003676	F
P0DTD1	rep	enables	GO:0003723	F
P0DTD1	rep	enables	GO:0003727	F
P0DTD1	rep	enables	GO:0003968	F
P0DTD1	rep	enables	GO:0004197	F
P0DTD1	rep	enables	GO:0005524	F
P0DTD1	rep	involved_in	GO:0006351	P
P0DTD1	rep	enables	GO:0008234	F
P0DTD1	rep	involved_in	GO:0019079	P
P0DTD1	rep	involved_in	GO:0006508	P
P0DTD1	rep	involved_in	GO:0039648	P
P0DTD1	rep	enables	GO:0004518	F
P0DTD1	rep	enables	GO:0004386	F
P0DTD1	rep	enables	GO:0016787	F
P0DTD1	rep	enables	GO:0004519	F
P0DTD1	rep	enables	GO:0008233	F
P0DTD1	rep	enables	GO:0016779	F
P0DTD1	rep	involved_in	GO:0039502	P
P0DTD1	rep	enables	GO:0016740	F
P0DTD1	rep	involved_in	GO:0039657	P
P0DTD1	rep	involved_in	GO:0030683	P
P0DTD1	rep	enables	GO:0046872	F
P0DTD1	rep	involved_in	GO:0039648	P
P0DTD1	rep	involved_in	GO:0032259	P
P0DTD1	rep	involved_in	GO:0039595	P
P0DTD1	rep	part_of	GO:0030430	C
P0DTD1	rep	enables	GO:0004527	F
P0DTD1	rep	part_of	GO:0016021	C
P0DTD1	rep	involved_in	GO:0039579	P
P0DTD1	rep	part_of	GO:0016020	C
P0DTD1	rep	enables	GO:0000166	F
P0DTD1	rep	part_of	GO:0033644	C
P0DTD1	rep	enables	GO:0005524	F
P0DTD1	rep	involved_in	GO:0039520	P
P0DTD1	rep	enables	GO:0003723	F
P0DTD1	rep	involved_in	GO:0039503	P
P0DTD1	rep	enables	GO:0003968	F
P0DTD1	rep	enables	GO:0008168	F
P0DTD1	rep	involved_in	GO:0016032	P
P0DTD1	rep	involved_in	GO:0039644	P
P0DTD1	rep	enables	GO:0008234	F
P0DTD1	rep	enables	GO:0003678	F
P0DTD1	rep	enables	GO:0003724	F
P0DTD1	rep	enables	GO:0036459	F
P0DTD1	rep	enables	GO:0003968	F
P0DTD1	rep	part_of	GO:0044172	C
P0DTD1	rep	part_of	GO:0044220	C
P0DTD1	rep	part_of	GO:0033644	C
P0DTD1	rep	part_of	GO:0030430	C
P0DTD1	rep	involved_in	GO:0090305	P
P0DTD1	rep	involved_in	GO:0090305	P
P0DTD1	rep	involved_in	GO:0090305	P
P0DTD1	rep	involved_in	GO:0032508	P
P0DTD1	rep	involved_in	GO:0001172	P
P0DTD1	rep	involved_in	GO:0001172	P
P0DTD1	rep	involved_in	GO:0001172	P
P0DTD1:PRO_0000449619	rep	involved_in	GO:0039501	P
P0DTD1:PRO_0000449619	rep	part_of	GO:0030430	C
P0DTD1:PRO_0000449619	rep	involved_in	GO:0039604	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0070536	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0039722	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0039548	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0039502	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0039502	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0039547	P
P0DTD1:PRO_0000449621	rep	part_of	GO:0039714	C
P0DTD1:PRO_0000449621	rep	involved_in	GO:0039644	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0039579	P
P0DTD1:PRO_0000449621	rep	involved_in	GO:0071108	P
P0DTD1:PRO_0000449621	rep	enables	GO:0019785	F
P0DTD1:PRO_0000449621	rep	enables	GO:0004197	F
P0DTD1:PRO_0000449621	rep	enables	GO:0004197	F
P0DTD1:PRO_0000449622	rep	part_of	GO:0039714	C
P0DTD1:PRO_0000449623	rep	enables	GO:0042803	F
P0DTD1:PRO_0000449623	rep	enables	GO:0008234	F
P0DTD1:PRO_0000449623	rep	involved_in	GO:0016540	P
P0DTD1:PRO_0000449624	rep	part_of	GO:0039714	C
P0DTD1:PRO_0000449624	rep	involved_in	GO:0039519	P
P0DTD1:PRO_0000449625	rep	involved_in	GO:0039690	P
P0DTD1:PRO_0000449625	rep	enables	GO:0005515	F
P0DTD1:PRO_0000449626	rep	involved_in	GO:0039690	P
P0DTD1:PRO_0000449626	rep	enables	GO:0005515	F
P0DTD1:PRO_0000449627	rep	enables	GO:0046983	F
P0DTD1:PRO_0000449627	rep	enables	GO:0003727	F
P0DTD1:PRO_0000449627	rep	involved_in	GO:0039694	P
P0DTD1:PRO_0000449628	rep	involved_in	GO:0019083	P
P0DTD1:PRO_0000449629	rep	involved_in	GO:0001172	P
P0DTD1:PRO_0000449629	rep	enables	GO:0003968	F
P0DTD1:PRO_0000449630	rep	enables	GO:0004386	F
P0DTD1:PRO_0000449631	rep	involved_in	GO:0090503	P
P0DTD1:PRO_0000449631	rep	involved_in	GO:0019083	P
P0DTD1:PRO_0000449631	rep	enables	GO:0000175	F
P0DTD1:PRO_0000449633	rep	enables	GO:0004483	F
P0DTD1:PRO_0000449633	rep	involved_in	GO:0080009	P
P0DTD1:PRO_0000449644	rep	involved_in	GO:0019083	P
P0DTD2	P0DTD2	part_of	GO:0030430	C
P0DTD2	P0DTD2	part_of	GO:0033644	C
P0DTD2	P0DTD2	part_of	GO:0044161	C
P0DTD2	P0DTD2	part_of	GO:0016020	C
P0DTD2	P0DTD2	part_of	GO:0044162	C
P0DTD2	P0DTD2	part_of	GO:0030430	C
P0DTD3	ORF14	part_of	GO:0016020	C
P0DTD3	ORF14	part_of	GO:0016021	C
P0DTD3	ORF14	part_of	GO:0016020	C
P0DTD8	P0DTD8	part_of	GO:0016020	C
P0DTD8	P0DTD8	part_of	GO:0033644	C
P0DTD8	P0DTD8	part_of	GO:0016021	C
P0DTD8	P0DTD8	part_of	GO:0033644	C
