SARS-CoV2 nsp7	binding	Q6ZRP7
SARS-CoV2 nsp7	binding	Q7LGA3
SARS-CoV2 nsp7	binding	Q8N183
SARS-CoV2 nsp7	binding	Q8NBX0
SARS-CoV2 nsp7	binding	Q8WTV0
SARS-CoV2 nsp7	binding	Q8WUY8
SARS-CoV2 nsp7	binding	Q8WVC6
SARS-CoV2 nsp7	binding	Q96A26
SARS-CoV2 nsp7	binding	Q96DA6
SARS-CoV2 nsp7	binding	Q9BQE4
SARS-CoV2 nsp7	binding	Q9H7Z7
SARS-CoV2 nsp7	binding	Q9NP72
SARS-CoV2 nsp8	binding	O00566
SARS-CoV2 nsp8	binding	O76094
SARS-CoV2 nsp8	binding	O95260
SARS-CoV2 nsp8	binding	O96028
SARS-CoV2 nsp8	binding	P09132
SARS-CoV2 nsp8	binding	P61011
SARS-CoV2 nsp8	binding	P82663
SARS-CoV2 nsp8	binding	Q13206
SARS-CoV2 nsp8	binding	Q4G0J3
SARS-CoV2 nsp8	binding	Q7L2J0
SARS-CoV2 nsp8	binding	Q8NEJ9
SARS-CoV2 nsp8	binding	Q96B26
SARS-CoV2 nsp8	binding	Q96I59
SARS-CoV2 nsp8	binding	Q9BSC4
SARS-CoV2 nsp8	binding	Q9H6F5
SARS-CoV2 nsp8	binding	Q9HD40
SARS-CoV2 nsp8	binding	Q9NQT4
SARS-CoV2 nsp8	binding	Q9NQT5
SARS-CoV2 nsp8	binding	Q9NY61
SARS-CoV2 nsp8	binding	Q9ULT8
SARS-CoV2 nsp8	binding	Q9Y399
SARS-CoV2 nsp8	binding	P82675
SARS-CoV2 nsp8	binding	Q13868
SARS-CoV2 nsp8	binding	Q92552
SARS-CoV2 nsp9	binding	P13984
SARS-CoV2 nsp9	binding	P35555
SARS-CoV2 nsp9	binding	P35556
SARS-CoV2 nsp9	binding	P35658
SARS-CoV2 nsp9	binding	P37198
SARS-CoV2 nsp9	binding	P61962
SARS-CoV2 nsp9	binding	Q15056
SARS-CoV2 nsp9	binding	Q7Z3B4
SARS-CoV2 nsp9	binding	Q86YT6
SARS-CoV2 nsp9	binding	Q8N0X7
SARS-CoV2 nsp9	binding	Q8TD19
SARS-CoV2 nsp9	binding	Q96F45
SARS-CoV2 nsp9	binding	Q99567
SARS-CoV2 nsp9	binding	Q9BVL2
SARS-CoV2 nsp9	binding	Q9NZL9
SARS-CoV2 nsp9	binding	Q9UBX5
SARS-CoV2 orf10	binding	P50897
SARS-CoV2 orf10	binding	Q13617
SARS-CoV2 orf10	binding	Q3KQU3
SARS-CoV2 orf10	binding	Q9BU02
SARS-CoV2 orf10	binding	Q9C0D3
SARS-CoV2 orf10	binding	Q9Y5J9
SARS-CoV2 orf10	binding	P62877
SARS-CoV2 orf10	binding	Q15369
SARS-CoV2 orf10	binding	Q15370
SARS-CoV2 orf3a	binding	P09601
SARS-CoV2 orf3a	binding	Q8IWR1
SARS-CoV2 orf3a	binding	Q8N6S5
SARS-CoV2 orf3a	binding	Q96JC1
SARS-CoV2 orf3a	binding	Q96S66
SARS-CoV2 orf3a	binding	Q9H270
SARS-CoV2 orf3a	binding	Q9UH99
SARS-CoV2 orf3a	binding	Q9Y673
SARS-CoV2 orf3b	binding	Q9UJZ1
SARS-CoV2 orf6	binding	P52948
SARS-CoV2 orf6	binding	P78406
SARS-CoV2 orf6	binding	Q9NZJ7
SARS-CoV2 orf7a	binding	Q7Z4Q2
SARS-CoV2 orf7a	binding	Q9NU22
SARS-CoV2 orf8	binding	O00469
SARS-CoV2 orf8	binding	O14656
SARS-CoV2 orf8	binding	O76061
SARS-CoV2 orf8	binding	P00750
SARS-CoV2 orf8	binding	P05556
SARS-CoV2 orf8	binding	P0C7P0
SARS-CoV2 orf8	binding	P12109
SARS-CoV2 orf8	binding	P15151
SARS-CoV2 orf8	binding	P26358
SARS-CoV2 orf8	binding	P28300
SARS-CoV2 orf8	binding	P29122
SARS-CoV2 orf8	binding	P58166
SARS-CoV2 orf8	binding	P61916
SARS-CoV2 orf8	binding	Q08431
SARS-CoV2 orf8	binding	Q13438
SARS-CoV2 orf8	binding	Q15818
SARS-CoV2 orf8	binding	Q6UW63
SARS-CoV2 orf8	binding	Q7Z4H8
SARS-CoV2 orf8	binding	Q86YB8
SARS-CoV2 orf8	binding	Q8IV08
SARS-CoV2 orf8	binding	Q8IWF2
SARS-CoV2 orf8	binding	Q8IZ52
SARS-CoV2 orf8	binding	Q8N0Z8
SARS-CoV2 orf8	binding	Q8N766
SARS-CoV2 orf8	binding	Q92820
SARS-CoV2 orf8	binding	Q96DZ1
SARS-CoV2 orf8	binding	Q96F46
SARS-CoV2 orf8	binding	Q96IV0
SARS-CoV2 orf8	binding	Q96MM7
SARS-CoV2 orf8	binding	Q99470
SARS-CoV2 orf8	binding	Q99519
SARS-CoV2 orf8	binding	Q99988
SARS-CoV2 orf8	binding	Q9BRN9
SARS-CoV2 orf8	binding	Q9BS26
SARS-CoV2 orf8	binding	Q9BZQ6
SARS-CoV2 orf8	binding	Q9H173
SARS-CoV2 orf8	binding	Q9H488
SARS-CoV2 orf8	binding	Q9H4F8
SARS-CoV2 orf8	binding	Q9H8W4
SARS-CoV2 orf8	binding	Q9NXK8
SARS-CoV2 orf8	binding	Q9NYU1
SARS-CoV2 orf8	binding	Q9P2E5
SARS-CoV2 orf8	binding	Q9UHI8
SARS-CoV2 orf8	binding	Q9Y4L1
SARS-CoV2 orf8	binding	Q9Y680
SARS-CoV2 orf8	binding	Q13443
SARS-CoV2 orf8	binding	Q96AY3
SARS-CoV2 orf9b	binding	O14745
SARS-CoV2 orf9b	binding	O43633
SARS-CoV2 orf9b	binding	O75534
SARS-CoV2 orf9b	binding	O94826
SARS-CoV2 orf9b	binding	P27448
SARS-CoV2 orf9b	binding	Q7KZI7
SARS-CoV2 orf9b	binding	Q9H2P9
SARS-CoV2 orf9b	binding	Q9H773
SARS-CoV2 orf9b	binding	Q9P0L2
SARS-CoV2 orf9b	binding	Q9UKA9
SARS-CoV2 orf9b	binding	Q9UL15
SARS-CoV2 orf9c	binding	O00124
SARS-CoV2 orf9c	binding	O43292
SARS-CoV2 orf9c	binding	O76024
SARS-CoV2 orf9c	binding	P33527
SARS-CoV2 orf9c	binding	P55085
SARS-CoV2 orf9c	binding	Q12770
SARS-CoV2 orf9c	binding	Q2PZI1
SARS-CoV2 orf9c	binding	Q5BJF2
SARS-CoV2 orf9c	binding	Q6NXT4
SARS-CoV2 orf9c	binding	Q6NXT6
SARS-CoV2 orf9c	binding	Q7Z2K6
SARS-CoV2 orf9c	binding	Q86UT6
SARS-CoV2 orf9c	binding	Q86VR2
SARS-CoV2 orf9c	binding	Q8TEQ8
SARS-CoV2 orf9c	binding	Q96K12
SARS-CoV2 orf9c	binding	Q9BQ95
SARS-CoV2 orf9c	binding	Q9BVK2
SARS-CoV2 orf9c	binding	Q9GZU3
SARS-CoV2 orf9c	binding	Q9H3K2
SARS-CoV2 orf9c	binding	Q9H845
SARS-CoV2 orf9c	binding	Q9NV92
SARS-CoV2 orf9c	binding	Q9Y276
SARS-CoV2 orf9c	binding	Q9Y375
SARS-CoV2 orf9c	binding	Q9Y3A6
SARS-CoV2 orf9c	binding	Q9Y6M9
SARS-CoV2 orf9c	binding	Q96S52
