FBgn0041182	reaction	FBgn0262733
FBgn0035059	reaction	FBgn0036549
FBgn0026250	reaction	FBgn0028697
FBgn0010395	reaction	FBgn0046687
FBgn0026378	reaction	FBgn0036921
FBgn0028990	reaction	FBgn0050280
FBgn0040232	reaction	FBgn0086356
FBgn0015808	reaction	FBgn0027572
FBgn0024288	reaction	FBgn0036411
FBgn0034366	reaction	FBgn0266599
FBgn0001248	reaction	FBgn0036723
FBgn0032228	reaction	FBgn0033933
FBgn0000044	reaction	FBgn0034442
FBgn0034618	reaction	FBgn0042711
FBgn0026181	reaction	FBgn0042711
FBgn0000036	reaction	FBgn0259221
FBgn0022355	reaction	FBgn0034092
FBgn0001230	reaction	FBgn0037728
FBgn0041182	reaction	FBgn0267339
FBgn0038320	reaction	FBgn0261014
FBgn0000557	reaction	FBgn0023174
FBgn0001216	reaction	FBgn0028695
FBgn0000559	reaction	FBgn0035422
FBgn0003137	reaction	FBgn0003317
FBgn0002939	reaction	FBgn0004636
FBgn0003942	reaction	FBgn0263934
FBgn0005655	reaction	FBgn0053520
FBgn0001186	reaction	FBgn0001216
FBgn0011742	reaction	FBgn0023174
FBgn0011740	reaction	FBgn0034117
FBgn0023535	reaction	FBgn0024945
FBgn0002787	reaction	FBgn0041627
FBgn0014018	reaction	FBgn0042710
FBgn0000559	reaction	FBgn0086558
FBgn0000042	reaction	FBgn0263667
FBgn0042710	reaction	FBgn0262743
FBgn0053523	reaction	FBgn0260855
FBgn0028687	reaction	FBgn0038469
FBgn0003074	reaction	FBgn0026761
FBgn0035273	reaction	FBgn0262719
FBgn0028687	reaction	FBgn0041627
FBgn0039626	reaction	FBgn0264270
FBgn0026777	reaction	FBgn0028836
FBgn0003256	reaction	FBgn0033933
FBgn0005596	reaction	FBgn0053807
FBgn0085419	reaction	FBgn0261859
FBgn0000261	reaction	FBgn0028997
FBgn0001233	reaction	FBgn0004507
FBgn0004179	reaction	FBgn0028379
FBgn0005648	reaction	FBgn0033089
FBgn0026718	reaction	FBgn0037110
FBgn0052318	reaction	FBgn0267433
FBgn0032228	reaction	FBgn0035161
FBgn0037270	reaction	FBgn0262743
FBgn0024432	reaction	FBgn0034366
FBgn0001216	reaction	FBgn0032721
FBgn0004179	reaction	FBgn0053523
FBgn0085446	reaction	FBgn0262719
FBgn0030170	reaction	FBgn0034921
FBgn0000039	reaction	FBgn0259221
FBgn0030421	reaction	FBgn0034880
FBgn0029812	reaction	FBgn0034366
FBgn0026250	reaction	FBgn0037686
FBgn0037573	reaction	FBgn0261792
FBgn0025632	reaction	FBgn0260657
FBgn0031479	reaction	FBgn0038738
FBgn0003204	reaction	FBgn0034442
FBgn0026562	reaction	FBgn0031461
FBgn0024191	reaction	FBgn0033062
FBgn0026777	reaction	FBgn0028913
FBgn0011774	reaction	FBgn0053853
FBgn0003137	reaction	FBgn0004839
FBgn0000559	reaction	FBgn0010198
FBgn0030752	reaction	FBgn0263006
FBgn0011604	reaction	FBgn0028913
FBgn0032061	reaction	FBgn0034618
FBgn0020621	reaction	FBgn0052703
FBgn0022764	reaction	FBgn0261617
FBgn0037573	reaction	FBgn0051184
FBgn0000351	reaction	FBgn0015799
FBgn0030887	reaction	FBgn0039332
FBgn0003137	reaction	FBgn0024179
FBgn0025825	reaction	FBgn0250786
FBgn0003074	reaction	FBgn0035878
FBgn0038046	reaction	FBgn0264959
FBgn0003941	reaction	FBgn0039677
FBgn0040233	reaction	FBgn0261461
FBgn0003360	reaction	FBgn0020371
FBgn0029856	reaction	FBgn0031037
FBgn0003074	reaction	FBgn0278608
FBgn0004636	reaction	FBgn0025697
FBgn0004868	reaction	FBgn0016697
FBgn0000996	reaction	FBgn0003942
FBgn0000556	reaction	FBgn0001233
FBgn0004378	reaction	FBgn0039510
FBgn0028695	reaction	FBgn0266599
FBgn0039626	reaction	FBgn0263599
FBgn0040308	reaction	FBgn0262733
FBgn0015924	reaction	FBgn0283666
FBgn0002921	reaction	FBgn0011672
FBgn0000556	reaction	FBgn0028684
FBgn0024846	reaction	FBgn0031479
FBgn0030887	reaction	FBgn0031016
FBgn0011742	reaction	FBgn0029812
FBgn0004378	reaction	FBgn0261797
FBgn0000117	reaction	FBgn0015805
FBgn0031461	reaction	FBgn0267488
FBgn0035161	reaction	FBgn0037093
FBgn0010435	reaction	FBgn0034880
FBgn0016041	reaction	FBgn0037307
FBgn0003137	reaction	FBgn0050203
FBgn0004657	reaction	FBgn0015791
FBgn0031287	reaction	FBgn0035872
FBgn0000261	reaction	FBgn0015808
FBgn0029880	reaction	FBgn0045862
FBgn0012058	reaction	FBgn0085446
FBgn0010235	reaction	FBgn0263076
FBgn0003205	reaction	FBgn0030993
FBgn0003941	reaction	FBgn0065109
FBgn0033069	reaction	FBgn0284436
FBgn0037327	reaction	FBgn0264959
FBgn0036733	reaction	FBgn0046222
FBgn0259680	reaction	FBgn0261014
FBgn0028695	reaction	FBgn0029113
FBgn0003942	reaction	FBgn0010602
FBgn0004636	reaction	FBgn0028379
FBgn0026761	reaction	FBgn0028684
FBgn0003256	reaction	FBgn0029778
FBgn0000150	reaction	FBgn0262733
FBgn0028692	reaction	FBgn0039141
FBgn0004619	reaction	FBgn0029830
FBgn0000117	reaction	FBgn0038258
FBgn0029093	reaction	FBgn0030674
FBgn0014010	reaction	FBgn0028670
FBgn0000045	reaction	FBgn0038738
FBgn0011740	reaction	FBgn0285958
FBgn0004638	reaction	FBgn0041781
FBgn0034091	reaction	FBgn0085303
FBgn0010341	reaction	FBgn0264855
FBgn0001230	reaction	FBgn0262743
FBgn0011774	reaction	FBgn0020270
FBgn0000044	reaction	FBgn0020621
FBgn0004179	reaction	FBgn0266347
FBgn0003941	reaction	FBgn0041233
FBgn0000039	reaction	FBgn0004636
FBgn0038046	reaction	FBgn0052808
FBgn0024191	reaction	FBgn0034834
FBgn0030746	reaction	FBgn0034005
FBgn0001216	reaction	FBgn0267385
FBgn0028382	reaction	FBgn0035348
FBgn0010421	reaction	FBgn0026252
FBgn0031813	reaction	FBgn0037354
FBgn0033259	reaction	FBgn0040285
FBgn0052640	reaction	FBgn0085303
FBgn0039955	reaction	FBgn0260462
FBgn0001233	reaction	FBgn0052626
FBgn0030421	reaction	FBgn0031760
FBgn0000667	reaction	FBgn0003326
FBgn0003076	reaction	FBgn0040309
FBgn0024846	reaction	FBgn0032450
FBgn0039228	reaction	FBgn0263106
FBgn0015765	reaction	FBgn0032450
FBgn0013770	reaction	FBgn0050378
FBgn0028670	reaction	FBgn0264855
FBgn0011742	reaction	FBgn0028687
FBgn0002906	reaction	FBgn0004106
FBgn0035540	reaction	FBgn0262126
FBgn0033889	reaction	FBgn0034921
FBgn0004868	reaction	FBgn0038952
FBgn0004429	reaction	FBgn0022355
FBgn0052412	reaction	FBgn0266599
FBgn0035720	reaction	FBgn0045862
FBgn0030746	reaction	FBgn0264574
FBgn0030746	reaction	FBgn0033259
FBgn0028687	reaction	FBgn0032685
FBgn0025697	reaction	FBgn0263220
FBgn0031813	reaction	FBgn0032061
FBgn0023174	reaction	FBgn0026181
FBgn0029856	reaction	FBgn0069354
FBgn0011774	reaction	FBgn0026080
FBgn0011296	reaction	FBgn0029856
FBgn0033089	reaction	FBgn0035872
FBgn0026761	reaction	FBgn0261396
FBgn0028913	reaction	FBgn0040010
FBgn0004397	reaction	FBgn0014018
FBgn0011672	reaction	FBgn0028667
FBgn0016034	reaction	FBgn0029880
FBgn0038046	reaction	FBgn0266599
FBgn0003071	reaction	FBgn0015765
FBgn0033521	reaction	FBgn0039265
FBgn0003076	reaction	FBgn0036490
FBgn0002525	reaction	FBgn0031883
FBgn0001216	reaction	FBgn0029093
FBgn0010602	reaction	FBgn0024222
FBgn0032162	reaction	FBgn0051548
FBgn0001216	reaction	FBgn0263986
FBgn0000996	reaction	FBgn0039147
FBgn0039347	reaction	FBgn0050342
FBgn0020236	reaction	FBgn0028687
FBgn0031860	reaction	FBgn0035065
FBgn0038488	reaction	FBgn0041171
FBgn0083940	reaction	FBgn0264855
FBgn0003277	reaction	FBgn0011642
FBgn0030674	reaction	FBgn0035161
FBgn0038816	reaction	FBgn0260749
FBgn0001986	reaction	FBgn0003277
FBgn0010235	reaction	FBgn0038816
FBgn0037933	reaction	FBgn0260657
FBgn0034739	reaction	FBgn0038927
FBgn0001986	reaction	FBgn0261065
FBgn0027053	reaction	FBgn0033636
FBgn0001216	reaction	FBgn0002284
FBgn0033155	reaction	FBgn0261617
FBgn0028692	reaction	FBgn0034443
FBgn0003256	reaction	FBgn0033520
FBgn0000709	reaction	FBgn0001218
FBgn0016697	reaction	FBgn0035443
FBgn0000043	reaction	FBgn0038738
FBgn0030734	reaction	FBgn0033933
FBgn0030887	reaction	FBgn0039354
FBgn0004636	reaction	FBgn0260657
FBgn0010352	reaction	FBgn0029722
FBgn0022764	reaction	FBgn0261934
FBgn0000108	reaction	FBgn0031461
FBgn0002284	reaction	FBgn0050378
FBgn0011774	reaction	FBgn0278608
FBgn0004864	reaction	FBgn0015320
FBgn0010602	reaction	FBgn0029979
FBgn0032642	reaction	FBgn0283666
FBgn0004378	reaction	FBgn0040233
FBgn0010333	reaction	FBgn0015789
FBgn0003076	reaction	FBgn0004397
FBgn0019925	reaction	FBgn0260657
FBgn0022097	reaction	FBgn0053523
FBgn0003093	reaction	FBgn0011743
FBgn0004868	reaction	FBgn0266599
FBgn0003137	reaction	FBgn0029791
FBgn0028694	reaction	FBgn0261014
FBgn0024846	reaction	FBgn0030674
FBgn0005596	reaction	FBgn0051617
FBgn0000043	reaction	FBgn0031657
FBgn0011743	reaction	FBgn0030893
FBgn0003942	reaction	FBgn0053508
FBgn0015949	reaction	FBgn0039117
FBgn0029093	reaction	FBgn0050378
FBgn0011596	reaction	FBgn0029856
FBgn0015791	reaction	FBgn0028667
FBgn0030386	reaction	FBgn0039147
FBgn0004636	reaction	FBgn0025631
FBgn0000038	reaction	FBgn0259221
FBgn0019925	reaction	FBgn0029687
FBgn0000556	reaction	FBgn0000559
FBgn0028479	reaction	FBgn0040349
FBgn0037498	reaction	FBgn0038816
FBgn0039386	reaction	FBgn0052446
FBgn0004378	reaction	FBgn0033687
FBgn0015765	reaction	FBgn0259233
FBgn0010387	reaction	FBgn0031092
FBgn0015765	reaction	FBgn0038465
FBgn0015765	reaction	FBgn0026181
FBgn0015765	reaction	FBgn0019990
FBgn0026181	reaction	FBgn0266599
FBgn0035161	reaction	FBgn0038952
FBgn0037540	reaction	FBgn0045862
FBgn0028479	reaction	FBgn0051549
FBgn0032161	reaction	FBgn0039537
FBgn0033210	reaction	FBgn0045862
FBgn0029656	reaction	FBgn0052343
FBgn0028694	reaction	FBgn0033636
FBgn0025463	reaction	FBgn0266557
FBgn0023479	reaction	FBgn0031850
FBgn0031050	reaction	FBgn0042711
FBgn0028694	reaction	FBgn0030674
FBgn0000261	reaction	FBgn0032715
FBgn0026777	reaction	FBgn0028837
FBgn0003137	reaction	FBgn0086408
FBgn0000117	reaction	FBgn0004839
FBgn0024846	reaction	FBgn0265191
FBgn0028997	reaction	FBgn0032061
FBgn0016978	reaction	FBgn0261065
FBgn0020371	reaction	FBgn0033074
FBgn0030734	reaction	FBgn0038046
FBgn0001248	reaction	FBgn0039302
FBgn0029094	reaction	FBgn0053861
FBgn0010387	reaction	FBgn0015808
FBgn0001089	reaction	FBgn0260860
FBgn0003942	reaction	FBgn0024958
FBgn0015765	reaction	FBgn0041182
FBgn0031229	reaction	FBgn0039626
FBgn0034628	reaction	FBgn0035588
FBgn0001233	reaction	FBgn0031322
FBgn0032061	reaction	FBgn0039543
FBgn0000667	reaction	FBgn0051832
FBgn0003071	reaction	FBgn0026181
FBgn0014868	reaction	FBgn0030993
FBgn0010395	reaction	FBgn0039734
FBgn0024957	reaction	FBgn0086558
FBgn0000559	reaction	FBgn0024846
FBgn0001186	reaction	FBgn0003204
FBgn0031050	reaction	FBgn0262743
FBgn0002787	reaction	FBgn0003256
FBgn0017572	reaction	FBgn0022029
FBgn0003256	reaction	FBgn0011745
FBgn0034946	reaction	FBgn0264922
FBgn0011745	reaction	FBgn0038046
FBgn0000043	reaction	FBgn0000047
FBgn0039626	reaction	FBgn0259935
FBgn0004380	reaction	FBgn0086356
FBgn0000629	reaction	FBgn0261617
FBgn0004584	reaction	FBgn0032907
FBgn0025866	reaction	FBgn0266599
FBgn0003205	reaction	FBgn0028667
FBgn0014018	reaction	FBgn0030695
FBgn0000556	reaction	FBgn0030674
FBgn0003261	reaction	FBgn0010602
FBgn0022029	reaction	FBgn0034898
FBgn0014018	reaction	FBgn0036372
FBgn0027053	reaction	FBgn0051802
FBgn0003256	reaction	FBgn0033518
FBgn0014018	reaction	FBgn0027568
FBgn0028692	reaction	FBgn0033883
FBgn0000996	reaction	FBgn0003943
FBgn0039117	reaction	FBgn0266917
FBgn0008635	reaction	FBgn0040370
FBgn0003187	reaction	FBgn0011745
FBgn0032067	reaction	FBgn0034117
FBgn0028694	reaction	FBgn0259233
FBgn0000559	reaction	FBgn0011284
FBgn0000261	reaction	FBgn0032775
FBgn0000039	reaction	FBgn0028561
FBgn0003943	reaction	FBgn0010602
FBgn0000039	reaction	FBgn0283666
FBgn0003360	reaction	FBgn0037310
FBgn0002787	reaction	FBgn0050378
FBgn0003074	reaction	FBgn0011745
FBgn0000150	reaction	FBgn0261014
FBgn0264000	reaction	FBgn0264855
FBgn0001089	reaction	FBgn0031050
FBgn0015808	reaction	FBgn0034628
FBgn0004179	reaction	FBgn0030992
FBgn0020236	reaction	FBgn0266599
FBgn0034091	reaction	FBgn0051294
FBgn0000556	reaction	FBgn0267385
FBgn0031462	reaction	FBgn0050378
FBgn0003256	reaction	FBgn0040308
FBgn0026181	reaction	FBgn0040308
FBgn0001216	reaction	FBgn0052626
FBgn0019968	reaction	FBgn0045843
FBgn0000709	reaction	FBgn0002936
FBgn0000559	reaction	FBgn0011742
FBgn0037754	reaction	FBgn0261859
FBgn0010602	reaction	FBgn0011274
FBgn0002031	reaction	FBgn0040285
FBgn0003071	reaction	FBgn0031050
FBgn0025632	reaction	FBgn0030746
FBgn0010602	reaction	FBgn0037202
FBgn0024846	reaction	FBgn0034249
FBgn0029094	reaction	FBgn0053822
FBgn0031164	reaction	FBgn0038355
FBgn0035715	reaction	FBgn0039141
FBgn0028379	reaction	FBgn0028667
FBgn0019890	reaction	FBgn0263968
FBgn0003071	reaction	FBgn0032001
FBgn0004374	reaction	FBgn0045843
FBgn0022943	reaction	FBgn0024191
FBgn0037327	reaction	FBgn0038889
FBgn0000556	reaction	FBgn0038046
FBgn0000557	reaction	FBgn0267339
FBgn0030731	reaction	FBgn0051548
FBgn0011745	reaction	FBgn0035161
FBgn0024846	reaction	FBgn0030449
FBgn0037218	reaction	FBgn0039265
FBgn0022764	reaction	FBgn0037913
FBgn0250786	reaction	FBgn0261617
FBgn0034681	reaction	FBgn0264978
FBgn0004507	reaction	FBgn0016697
FBgn0028668	reaction	FBgn0030747
FBgn0028687	reaction	FBgn0031050
FBgn0029791	reaction	FBgn0031850
FBgn0011742	reaction	FBgn0014869
FBgn0000559	reaction	FBgn0011272
FBgn0039302	reaction	FBgn0266599
FBgn0024833	reaction	FBgn0031760
FBgn0032253	reaction	FBgn0034117
FBgn0035443	reaction	FBgn0037296
FBgn0000261	reaction	FBgn0040309
FBgn0001233	reaction	FBgn0042711
FBgn0000071	reaction	FBgn0085382
FBgn0003941	reaction	FBgn0031803
FBgn0029093	reaction	FBgn0266599
FBgn0045843	reaction	FBgn0052318
FBgn0011743	reaction	FBgn0261014
FBgn0015805	reaction	FBgn0266557
FBgn0032949	reaction	FBgn0039234
FBgn0026718	reaction	FBgn0030746
FBgn0034542	reaction	FBgn0034863
FBgn0001491	reaction	FBgn0039626
FBgn0030086	reaction	FBgn0031050
FBgn0010247	reaction	FBgn0264326
FBgn0038286	reaction	FBgn0039632
FBgn0000150	reaction	FBgn0050378
FBgn0010235	reaction	FBgn0040232
FBgn0004657	reaction	FBgn0039688
FBgn0025631	reaction	FBgn0026718
FBgn0000559	reaction	FBgn0051354
FBgn0003093	reaction	FBgn0034249
FBgn0033706	reaction	FBgn0037110
FBgn0028990	reaction	FBgn0030164
FBgn0032161	reaction	FBgn0051548
FBgn0030992	reaction	FBgn0036875
FBgn0040235	reaction	FBgn0045862
FBgn0001250	reaction	FBgn0266347
FBgn0000257	reaction	FBgn0036919
FBgn0015765	reaction	FBgn0028382
FBgn0025866	reaction	FBgn0029812
FBgn0050169	reaction	FBgn0263968
FBgn0028694	reaction	FBgn0035161
FBgn0038258	reaction	FBgn0278608
FBgn0000045	reaction	FBgn0029778
FBgn0001233	reaction	FBgn0016697
FBgn0031850	reaction	FBgn0051832
FBgn0036579	reaction	FBgn0038816
FBgn0003071	reaction	FBgn0003076
FBgn0000557	reaction	FBgn0028684
FBgn0023174	reaction	FBgn0035161
FBgn0035161	reaction	FBgn0035348
FBgn0023081	reaction	FBgn0261014
FBgn0037150	reaction	FBgn0262719
FBgn0032690	reaction	FBgn0039626
FBgn0028667	reaction	FBgn0029687
FBgn0027568	reaction	FBgn0086134
FBgn0022943	reaction	FBgn0039117
FBgn0000064	reaction	FBgn0266599
FBgn0010235	reaction	FBgn0030268
FBgn0031493	reaction	FBgn0039626
FBgn0028684	reaction	FBgn0250848
FBgn0004507	reaction	FBgn0039302
FBgn0004577	reaction	FBgn0015765
FBgn0022942	reaction	FBgn0026252
FBgn0014018	reaction	FBgn0032061
FBgn0012051	reaction	FBgn0042711
FBgn0027657	reaction	FBgn0086906
FBgn0042710	reaction	FBgn0278608
FBgn0037728	reaction	FBgn0266599
FBgn0015795	reaction	FBgn0028670
FBgn0011672	reaction	FBgn0262513
FBgn0011745	reaction	FBgn0033933
FBgn0052318	reaction	FBgn0261461
FBgn0028379	reaction	FBgn0030992
FBgn0002284	reaction	FBgn0262733
FBgn0010395	reaction	FBgn0030993
FBgn0003210	reaction	FBgn0023508
FBgn0025382	reaction	FBgn0037678
FBgn0033933	reaction	FBgn0037396
FBgn0002787	reaction	FBgn0031437
FBgn0034366	reaction	FBgn0039302
FBgn0004619	reaction	FBgn0263351
FBgn0024352	reaction	FBgn0085446
FBgn0038046	reaction	FBgn0038485
FBgn0003210	reaction	FBgn0266599
FBgn0015278	reaction	FBgn0035533
FBgn0004378	reaction	FBgn0028421
FBgn0015790	reaction	FBgn0037989
FBgn0050378	reaction	FBgn0266599
FBgn0030674	reaction	FBgn0034366
FBgn0028382	reaction	FBgn0034898
FBgn0003941	reaction	FBgn0030844
FBgn0030731	reaction	FBgn0051546
FBgn0015808	reaction	FBgn0032161
FBgn0034628	reaction	FBgn0051548
FBgn0040069	reaction	FBgn0260657
FBgn0032474	reaction	FBgn0039228
FBgn0025631	reaction	FBgn0030747
FBgn0008635	reaction	FBgn0039532
FBgn0000259	reaction	FBgn0262733
FBgn0004118	reaction	FBgn0259221
FBgn0011745	reaction	FBgn0267339
FBgn0000556	reaction	FBgn0262733
FBgn0003204	reaction	FBgn0261014
FBgn0030993	reaction	FBgn0262736
FBgn0034005	reaction	FBgn0259221
FBgn0014868	reaction	FBgn0029687
FBgn0028997	reaction	FBgn0052626
FBgn0008635	reaction	FBgn0016701
FBgn0001216	reaction	FBgn0035161
FBgn0019925	reaction	FBgn0032294
FBgn0000382	reaction	FBgn0037498
FBgn0000557	reaction	FBgn0030521
FBgn0026176	reaction	FBgn0034542
FBgn0000559	reaction	FBgn0039713
FBgn0026761	reaction	FBgn0284436
FBgn0032061	reaction	FBgn0040308
FBgn0001216	reaction	FBgn0028694
FBgn0000559	reaction	FBgn0015288
FBgn0015372	reaction	FBgn0053523
FBgn0028382	reaction	FBgn0039626
FBgn0028670	reaction	FBgn0032782
FBgn0030734	reaction	FBgn0033984
FBgn0000064	reaction	FBgn0262733
FBgn0030746	reaction	FBgn0032015
FBgn0004636	reaction	FBgn0285937
FBgn0011745	reaction	FBgn0023174
FBgn0011760	reaction	FBgn0039246
FBgn0000556	reaction	FBgn0024846
FBgn0030746	reaction	FBgn0034880
FBgn0026666	reaction	FBgn0030584
FBgn0000045	reaction	FBgn0031657
FBgn0039246	reaction	FBgn0261461
FBgn0024846	reaction	FBgn0035443
FBgn0028667	reaction	FBgn0030746
FBgn0039581	reaction	FBgn0039626
FBgn0003074	reaction	FBgn0030674
FBgn0014010	reaction	FBgn0037551
FBgn0004832	reaction	FBgn0005655
FBgn0004118	reaction	FBgn0264574
FBgn0014018	reaction	FBgn0284436
FBgn0038286	reaction	FBgn0041184
FBgn0004636	reaction	FBgn0052670
FBgn0004430	reaction	FBgn0014018
FBgn0047135	reaction	FBgn0086357
FBgn0053513	reaction	FBgn0263351
FBgn0010395	reaction	FBgn0265140
FBgn0038816	reaction	FBgn0085326
FBgn0003942	reaction	FBgn0053349
FBgn0045862	reaction	FBgn0051875
FBgn0037498	reaction	FBgn0037687
FBgn0030993	reaction	FBgn0283666
FBgn0030747	reaction	FBgn0260657
FBgn0003205	reaction	FBgn0025632
FBgn0024958	reaction	FBgn0086558
