O60200	GO_0005739
O60200	GO_0005758
O60200	GO_0005758
O60200	GO_0007005
O60200	GO_0015914
O60200	GO_0033108
O60200	GO_0045332
O74302	GO_0000943
O74302	GO_0003723
O74302	GO_0032197
O74700	GO_0005515
O74700	GO_0005739
O74700	GO_0005739
O74700	GO_0005758
O74700	GO_0005758
O74700	GO_0042719
O74700	GO_0042719
O74700	GO_0042721
O74700	GO_0045039
O74700	GO_0045039
O74700	GO_0045039
O74700	GO_0045039
O74700	GO_0051082
O74700	GO_0140318
O74700	GO_0140318
O75012	GO_0003735
O75012	GO_0003735
O75012	GO_0003735
O75012	GO_0005763
O75012	GO_0005763
O75012	GO_0005763
O75012	GO_0032543
O75012	GO_0032543
O75012	GO_0032543
O94742	GO_0000724
O94742	GO_0005515
O94742	GO_0005515
O94742	GO_0005515
O94742	GO_0005515
O94742	GO_0005515
O94742	GO_0005515
O94742	GO_0005829
O94742	GO_0006406
O94742	GO_0006406
O94742	GO_0006406
O94742	GO_0006406
O94742	GO_0006406
O94742	GO_0006406
O94742	GO_0006406
O94742	GO_0006511
O94742	GO_0008541
O94742	GO_0008541
O94742	GO_0016578
O94742	GO_0030447
O94742	GO_0034515
O94742	GO_0035753
O94742	GO_0043161
O94742	GO_0043161
O94742	GO_0043248
O94742	GO_0051726
O94742	GO_0070390
O94742	GO_0072742
P00044	GO_0005515
P00044	GO_0005515
P00044	GO_0005515
P00044	GO_0005515
P00044	GO_0005739
P00044	GO_0005758
P00044	GO_0005758
P00044	GO_0006122
P00044	GO_0006122
P00044	GO_0006123
P00044	GO_0006123
P00044	GO_0009055
P00044	GO_0009055
P00045	GO_0005739
P00045	GO_0005758
P00045	GO_0005758
P00045	GO_0006122
P00045	GO_0006122
P00045	GO_0006123
P00045	GO_0006123
P00045	GO_0009055
P00127	GO_0005739
P00127	GO_0005739
P00127	GO_0005739
P00127	GO_0005739
P00127	GO_0005750
P00127	GO_0005750
P00127	GO_0005758
P00127	GO_0006122
P00127	GO_0006122
P00127	GO_0009060
P00127	GO_0009060
P00127	GO_0034399
P00128	GO_0005739
P00128	GO_0005739
P00128	GO_0005750
P00128	GO_0005750
P00128	GO_0006122
P00128	GO_0006122
P00128	GO_0009060
P00128	GO_0009060
P00128	GO_0034551
P00128	GO_0034551
P00163	GO_0005739
P00163	GO_0005750
P00163	GO_0005750
P00163	GO_0005750
P00163	GO_0005750
P00163	GO_0006122
P00163	GO_0006122
P00163	GO_0006122
P00163	GO_0008121
P00163	GO_0008121
P00163	GO_0009060
P00163	GO_0020037
P00163	GO_0031305
P00163	GO_0045153
P00163	GO_0045153
P00175	GO_0004460
P00175	GO_0004460
P00175	GO_0005634
P00175	GO_0005739
P00175	GO_0005739
P00175	GO_0005739
P00175	GO_0005743
P00175	GO_0005743
P00175	GO_0005743
P00175	GO_0005758
P00175	GO_0005758
P00175	GO_0005758
P00175	GO_0005758
P00175	GO_0005829
P00175	GO_0006089
P00175	GO_0006089
P00175	GO_0010181
P00330	GO_0000947
P00330	GO_0004022
P00330	GO_0004022
P00330	GO_0005515
P00330	GO_0005515
P00330	GO_0005737
P00330	GO_0005737
P00330	GO_0005886
P00330	GO_0006067
P00330	GO_0006116
P00330	GO_0006116
P00330	GO_0006116
P00330	GO_0006116
P00330	GO_0019170
P00330	GO_0042802
P00330	GO_0042802
P00330	GO_0043458
P00331	GO_0000947
P00331	GO_0004022
P00331	GO_0004022
P00331	GO_0005737
P00331	GO_0005737
P00331	GO_0005737
P00331	GO_0006067
P00331	GO_0006067
P00331	GO_0006116
P00331	GO_0006116
P00358	GO_0004365
P00358	GO_0004365
P00358	GO_0005515
P00358	GO_0005634
P00358	GO_0005737
P00358	GO_0005739
P00358	GO_0005811
P00358	GO_0005829
P00358	GO_0005829
P00358	GO_0005829
P00358	GO_0005886
P00358	GO_0006094
P00358	GO_0006096
P00358	GO_0006096
P00358	GO_0006915
P00358	GO_0009277
P00358	GO_0072593
P00358	GO_1990841
P00359	GO_0003723
P00359	GO_0004365
P00359	GO_0004365
P00359	GO_0005634
P00359	GO_0005737
P00359	GO_0005739
P00359	GO_0005739
P00359	GO_0005739
P00359	GO_0005811
P00359	GO_0005829
P00359	GO_0005829
P00359	GO_0005829
P00359	GO_0005886
P00359	GO_0006094
P00359	GO_0006096
P00359	GO_0006096
P00359	GO_0006915
P00359	GO_0009277
P00359	GO_0015886
P00359	GO_0072593
P00360	GO_0004365
P00360	GO_0004365
P00360	GO_0005739
P00360	GO_0005739
P00360	GO_0005739
P00360	GO_0005811
P00360	GO_0005829
P00360	GO_0005829
P00360	GO_0005829
P00360	GO_0005886
P00360	GO_0006094
P00360	GO_0006096
P00360	GO_0006096
P00360	GO_0009277
P00401	GO_0005739
P00401	GO_0005751
P00401	GO_0005751
P00401	GO_0006123
P00401	GO_0006123
P00401	GO_0009060
P00401	GO_0009060
P00401	GO_0015990
P00410	GO_0005515
P00410	GO_0005515
P00410	GO_0005739
P00410	GO_0005739
P00410	GO_0005751
P00410	GO_0006123
P00410	GO_0009060
P00410	GO_0042773
P00420	GO_0005739
P00420	GO_0005739
P00420	GO_0005739
P00420	GO_0005751
P00420	GO_0006123
P00420	GO_0006123
P00420	GO_0009055
P00420	GO_0009060
P00420	GO_0009060
P00420	GO_0015453
P00424	GO_0005739
P00424	GO_0005739
P00424	GO_0005743
P00424	GO_0005743
P00424	GO_0005743
P00424	GO_0005751
P00424	GO_0005751
P00424	GO_0005758
P00424	GO_0006123
P00424	GO_0006123
P00425	GO_0005739
P00425	GO_0005739
P00425	GO_0005751
P00425	GO_0005751
P00425	GO_0006123
P00425	GO_0006123
P00427	GO_0004129
P00427	GO_0005739
P00427	GO_0005739
P00427	GO_0005751
P00427	GO_0005751
P00427	GO_0006123
P00427	GO_0006123
P00431	GO_0000302
P00431	GO_0004130
P00431	GO_0004130
P00431	GO_0004130
P00431	GO_0004130
P00431	GO_0004130
P00431	GO_0004601
P00431	GO_0005515
P00431	GO_0005515
P00431	GO_0005515
P00431	GO_0005515
P00431	GO_0005739
P00431	GO_0005739
P00431	GO_0005739
P00431	GO_0005739
P00431	GO_0005758
P00431	GO_0005758
P00431	GO_0009507
P00431	GO_0034599
P00431	GO_0034599
P00431	GO_0042744
P00445	GO_0001320
P00445	GO_0004784
P00445	GO_0004784
P00445	GO_0005507
P00445	GO_0005515
P00445	GO_0005515
P00445	GO_0005515
P00445	GO_0005515
P00445	GO_0005576
P00445	GO_0005615
P00445	GO_0005634
P00445	GO_0005634
P00445	GO_0005739
P00445	GO_0005739
P00445	GO_0005758
P00445	GO_0005829
P00445	GO_0006801
P00445	GO_0006878
P00445	GO_0006882
P00445	GO_0019430
P00445	GO_0031505
P00445	GO_0036091
P00445	GO_0050821
P00445	GO_0050821
P00445	GO_0051091
P00445	GO_1901856
P00447	GO_0001302
P00447	GO_0001320
P00447	GO_0001324
P00447	GO_0004784
P00447	GO_0004784
P00447	GO_0004784
P00447	GO_0005739
P00447	GO_0005739
P00447	GO_0005739
P00447	GO_0005739
P00447	GO_0005739
P00447	GO_0005739
P00447	GO_0005759
P00447	GO_0030145
P00447	GO_0046872
P00447	GO_0072593
P00498	GO_0000105
P00498	GO_0000105
P00498	GO_0003879
P00498	GO_0003879
P00546	GO_0000082
P00546	GO_0000122
P00546	GO_0000307
P00546	GO_0000307
P00546	GO_0000307
P00546	GO_0000706
P00546	GO_0000729
P00546	GO_0000993
P00546	GO_0004672
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004674
P00546	GO_0004693
P00546	GO_0004693
P00546	GO_0004693
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005515
P00546	GO_0005634
P00546	GO_0005634
P00546	GO_0005737
P00546	GO_0005737
P00546	GO_0005783
P00546	GO_0005935
P00546	GO_0006303
P00546	GO_0006370
P00546	GO_0006468
P00546	GO_0006468
P00546	GO_0006892
P00546	GO_0007130
P00546	GO_0008284
P00546	GO_0010389
P00546	GO_0010494
P00546	GO_0010568
P00546	GO_0010568
P00546	GO_0010569
P00546	GO_0010570
P00546	GO_0010571
P00546	GO_0010571
P00546	GO_0010571
P00546	GO_0010571
P00546	GO_0010696
P00546	GO_0010696
P00546	GO_0010696
P00546	GO_0010898
P00546	GO_0010898
P00546	GO_0018105
P00546	GO_0018105
P00546	GO_0018105
P00546	GO_0018107
P00546	GO_0018107
P00546	GO_0030332
P00546	GO_0032210
P00546	GO_0034504
P00546	GO_0042393
P00546	GO_0044257
P00546	GO_0044257
P00546	GO_0045819
P00546	GO_0045875
P00546	GO_0045892
P00546	GO_0045892
P00546	GO_0045892
P00546	GO_0045893
P00546	GO_0045893
P00546	GO_0045930
P00546	GO_0045931
P00546	GO_0045931
P00546	GO_0045944
P00546	GO_0051446
P00546	GO_0051446
P00546	GO_0051446
P00546	GO_0051447
P00546	GO_0060303
P00546	GO_0070816
P00546	GO_0090169
P00546	GO_0090307
P00546	GO_1901319
P00546	GO_1901319
P00546	GO_1902596
P00546	GO_1902889
P00546	GO_1903500
P00546	GO_1903827
P00546	GO_1905634
P00546	GO_1990139
P00546	GO_1990758
P00546	GO_2001033
P00549	GO_0004743
P00549	GO_0004743
P00549	GO_0004743
P00549	GO_0005737
P00549	GO_0005737
P00549	GO_0005737
P00549	GO_0005886
P00549	GO_0006090
P00549	GO_0006096
P00549	GO_0006096
P00549	GO_0032869
P00560	GO_0004618
P00560	GO_0004618
P00560	GO_0005524
P00560	GO_0005737
P00560	GO_0005737
P00560	GO_0005739
P00560	GO_0005739
P00560	GO_0005739
P00560	GO_0005829
P00560	GO_0005886
P00560	GO_0006094
P00560	GO_0006094
P00560	GO_0006096
P00560	GO_0006096
P00560	GO_0043531
P00560	GO_1903862
P00572	GO_0004550
P00572	GO_0004550
P00572	GO_0004550
P00572	GO_0004798
P00572	GO_0004798
P00572	GO_0004798
P00572	GO_0004798
P00572	GO_0004798
P00572	GO_0004798
P00572	GO_0004798
P00572	GO_0004798
P00572	GO_0005515
P00572	GO_0005634
P00572	GO_0005634
P00572	GO_0005737
P00572	GO_0005737
P00572	GO_0005829
P00572	GO_0006165
P00572	GO_0006165
P00572	GO_0006227
P00572	GO_0006227
P00572	GO_0006233
P00572	GO_0006233
P00572	GO_0006233
P00572	GO_0006233
P00572	GO_0006233
P00572	GO_0006233
P00572	GO_0006233
P00572	GO_0006233
P00572	GO_0006235
P00572	GO_0006235
P00572	GO_0006235
P00572	GO_0009041
P00572	GO_0009041
P00635	GO_0003993
P00635	GO_0003993
P00635	GO_0006796
P00635	GO_0008361
P00635	GO_0009277
P00635	GO_0009277
P00635	GO_0016036
P00635	GO_0017111
P00635	GO_0017111
P00635	GO_0047429
P00635	GO_0047429
P00635	GO_0071944
P00724	GO_0000324
P00724	GO_0000324
P00724	GO_0004564
P00724	GO_0004564
P00724	GO_0004564
P00724	GO_0004564
P00724	GO_0004575
P00724	GO_0005576
P00724	GO_0005737
P00724	GO_0005737
P00724	GO_0005739
P00724	GO_0005739
P00724	GO_0005987
P00724	GO_0005987
P00724	GO_0005987
P00724	GO_0005987
P00724	GO_0010147
P00724	GO_0034484
P00724	GO_0051670
P00724	GO_0071944
P00724	GO_1902927
P00729	GO_0000324
P00729	GO_0000324
P00729	GO_0000324
P00729	GO_0000328
P00729	GO_0004185
P00729	GO_0004185
P00729	GO_0004185
P00729	GO_0004185
P00729	GO_0004185
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005515
P00729	GO_0005576
P00729	GO_0005737
P00729	GO_0005783
P00729	GO_0007039
P00729	GO_0016236
P00729	GO_0031638
P00729	GO_0046938
P00729	GO_0046938
P00729	GO_0046938
P00729	GO_0051603
P00812	GO_0004053
P00812	GO_0004053
P00812	GO_0005515
P00812	GO_0005634
P00812	GO_0005737
P00812	GO_0005737
P00812	GO_0005829
P00812	GO_0005829
P00812	GO_0005829
P00812	GO_0008270
P00812	GO_0019547
P00812	GO_0019547
P00812	GO_0019547
P00812	GO_0030145
P00812	GO_0030145
P00812	GO_0043332
P00812	GO_0090368
P00812	GO_0090368
P00812	GO_0090369
P00812	GO_0090369
P00815	GO_0000105
P00815	GO_0000105
P00815	GO_0000105
P00815	GO_0004399
P00815	GO_0004399
P00815	GO_0004399
P00815	GO_0004635
P00815	GO_0004635
P00815	GO_0004636
P00815	GO_0004636
P00815	GO_0005515
P00815	GO_0005515
P00815	GO_0005737
P00817	GO_0004427
P00817	GO_0004427
P00817	GO_0005515
P00817	GO_0005576
P00817	GO_0005634
P00817	GO_0005737
P00817	GO_0006796
P00817	GO_0006796
P00830	GO_0005515
P00830	GO_0005739
P00830	GO_0005739
P00830	GO_0005743
P00830	GO_0005743
P00830	GO_0005743
P00830	GO_0005753
P00830	GO_0005754
P00830	GO_0005754
P00830	GO_0005754
P00830	GO_0005758
P00830	GO_0005758
P00830	GO_0005829
P00830	GO_0015986
P00830	GO_0015986
P00830	GO_0015986
P00830	GO_0042776
P00830	GO_0045261
P00830	GO_0046961
P00854	GO_0000276
P00854	GO_0005739
P00854	GO_0005753
P00854	GO_0015986
P00854	GO_0015986
P00854	GO_0015986
P00854	GO_0015986
P00854	GO_0045259
P00856	GO_0000276
P00856	GO_0000276
P00856	GO_0005739
P00856	GO_0015986
P00856	GO_0015986
P00856	GO_0015986
P00890	GO_0004108
P00890	GO_0004108
P00890	GO_0004108
P00890	GO_0005739
P00890	GO_0005739
P00890	GO_0005739
P00890	GO_0005739
P00890	GO_0005739
P00890	GO_0005739
P00890	GO_0005758
P00890	GO_0005759
P00890	GO_0005829
P00890	GO_0005975
P00890	GO_0006099
P00890	GO_0006099
P00890	GO_0006101
P00890	GO_0006537
P00890	GO_0036440
P00890	GO_0046356
P00890	GO_0046356
P00899	GO_0000162
P00899	GO_0004049
P00899	GO_0004049
P00899	GO_0005515
P00899	GO_0005515
P00899	GO_0005737
P00899	GO_0005950
P00912	GO_0000162
P00912	GO_0000162
P00912	GO_0000162
P00912	GO_0000162
P00912	GO_0004640
P00912	GO_0004640
P00912	GO_0004640
P00912	GO_0005737
P00924	GO_0000015
P00924	GO_0000324
P00924	GO_0004634
P00924	GO_0005737
P00924	GO_0005739
P00924	GO_0005739
P00924	GO_0005829
P00924	GO_0005886
P00924	GO_0006094
P00924	GO_0006096
P00924	GO_0032889
P00924	GO_0032889
P00925	GO_0000015
P00925	GO_0000324
P00925	GO_0004634
P00925	GO_0005515
P00925	GO_0005515
P00925	GO_0005515
P00925	GO_0005739
P00925	GO_0005739
P00925	GO_0005829
P00925	GO_0005886
P00925	GO_0006094
P00925	GO_0006096
P00925	GO_0009898
P00925	GO_0032889
P00925	GO_0032889
P00927	GO_0004794
P00927	GO_0004794
P00927	GO_0005739
P00927	GO_0005739
P00927	GO_0005739
P00927	GO_0005739
P00927	GO_0006566
P00927	GO_0006567
P00927	GO_0006567
P00927	GO_0009097
P00927	GO_0009097
P00931	GO_0000162
P00931	GO_0000162
P00931	GO_0004834
P00931	GO_0004834
P00931	GO_0005634
P00931	GO_0005737
P00931	GO_0005737
P00931	GO_0005737
P00937	GO_0000162
P00937	GO_0000162
P00937	GO_0004425
P00937	GO_0004425
P00937	GO_0005515
P00937	GO_0005515
P00937	GO_0005737
P00937	GO_0005950
P00942	GO_0004807
P00942	GO_0004807
P00942	GO_0005737
P00942	GO_0005737
P00942	GO_0005739
P00942	GO_0005739
P00942	GO_0005829
P00942	GO_0005886
P00942	GO_0006094
P00942	GO_0006096
P00942	GO_0006096
P00942	GO_0019563
P00942	GO_0046166
P00950	GO_0004619
P00950	GO_0004619
P00950	GO_0005739
P00950	GO_0005739
P00950	GO_0005739
P00950	GO_0005758
P00950	GO_0005829
P00950	GO_0006094
P00950	GO_0006096
P00958	GO_0004825
P00958	GO_0005515
P00958	GO_0005515
P00958	GO_0005737
P00958	GO_0005829
P00958	GO_0006431
P00958	GO_0017102
P01094	GO_0002020
P01094	GO_0002020
P01094	GO_0004866
P01094	GO_0004866
P01094	GO_0004866
P01094	GO_0005634
P01094	GO_0005737
P01094	GO_0007039
P01094	GO_0010951
P01094	GO_0010951
P01094	GO_0019828
P01094	GO_0032991
P01097	GO_0004857
P01097	GO_0005739
P01097	GO_0005739
P01097	GO_0005739
P01097	GO_0032780
P01097	GO_0042030
P01098	GO_0005739
P01098	GO_0005739
P01098	GO_0005739
P01098	GO_0032780
P01098	GO_0051117
P01119	GO_0001302
P01119	GO_0003924
P01119	GO_0003924
P01119	GO_0003924
P01119	GO_0005525
P01119	GO_0005634
P01119	GO_0005737
P01119	GO_0005886
P01119	GO_0005886
P01119	GO_0005886
P01119	GO_0007189
P01119	GO_0007265
P01119	GO_0019003
P01119	GO_0045762
P01119	GO_0045762
P01119	GO_0071944
P01119	GO_0097271
P01120	GO_0000411
P01120	GO_0001302
P01120	GO_0001302
P01120	GO_0003924
P01120	GO_0003924
P01120	GO_0005515
P01120	GO_0005515
P01120	GO_0005515
P01120	GO_0005515
P01120	GO_0005525
P01120	GO_0005525
P01120	GO_0005634
P01120	GO_0005739
P01120	GO_0005739
P01120	GO_0005789
P01120	GO_0005886
P01120	GO_0005886
P01120	GO_0005886
P01120	GO_0005886
P01120	GO_0005886
P01120	GO_0007190
P01120	GO_0007265
P01120	GO_0010603
P01120	GO_0016236
P01120	GO_0016236
P01120	GO_0019003
P01120	GO_0030437
P01120	GO_0032258
P01120	GO_0032880
P01120	GO_0045762
P01120	GO_0045762
P01120	GO_0071944
P01120	GO_0097271
P01120	GO_2000222
P01120	GO_2000222
P01123	GO_0000045
P01123	GO_0000139
P01123	GO_0000139
P01123	GO_0000149
P01123	GO_0000149
P01123	GO_0000407
P01123	GO_0003924
P01123	GO_0003924
P01123	GO_0003924
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005515
P01123	GO_0005739
P01123	GO_0005739
P01123	GO_0005739
P01123	GO_0005789
P01123	GO_0005789
P01123	GO_0005795
P01123	GO_0005801
P01123	GO_0006886
P01123	GO_0006888
P01123	GO_0006888
P01123	GO_0006888
P01123	GO_0006888
P01123	GO_0006890
P01123	GO_0006890
P01123	GO_0016236
P01123	GO_0031410
P01123	GO_0032258
P01123	GO_0032456
P01123	GO_0032482
P01123	GO_0034497
P01123	GO_0034498
P01123	GO_0035493
P01123	GO_0035494
P01123	GO_0043549
P01123	GO_0043549
P01123	GO_0048194
P01123	GO_0048211
P01123	GO_0061709
P01123	GO_0090114
P01123	GO_1900101
P01123	GO_1990261
P01149	GO_0000750
P01149	GO_0000772
P01149	GO_0000772
P01149	GO_0005576
P01149	GO_1903135
P02293	GO_0000122
P02293	GO_0000788
P02293	GO_0003677
P02293	GO_0005515
P02293	GO_0005515
P02293	GO_0005515
P02293	GO_0006301
P02293	GO_0006333
P02293	GO_0006333
P02293	GO_0031298
P02294	GO_0000788
P02294	GO_0003677
P02294	GO_0005515
P02294	GO_0006333
P02294	GO_0031298
P02309	GO_0000788
P02309	GO_0003677
P02309	GO_0003677
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0005515
P02309	GO_0006333
P02309	GO_0006334
P02309	GO_0031298
P02309	GO_0034729
P02309	GO_0043935
P02309	GO_0061587
P02381	GO_0003735
P02381	GO_0005739
P02381	GO_0005739
P02381	GO_0005763
P02381	GO_0032543
P02400	GO_0000324
P02400	GO_0002181
P02400	GO_0002181
P02400	GO_0003735
P02400	GO_0005515
P02400	GO_0022625
P02400	GO_0030295
P02400	GO_0045860
P02406	GO_0002181
P02406	GO_0003723
P02406	GO_0003735
P02406	GO_0003735
P02406	GO_0005634
P02406	GO_0022625
P02406	GO_0022625
P02407	GO_0000028
P02407	GO_0002181
P02407	GO_0003735
P02407	GO_0022627
P02557	GO_0000070
P02557	GO_0000226
P02557	GO_0000278
P02557	GO_0005200
P02557	GO_0005515
P02557	GO_0005515
P02557	GO_0005525
P02557	GO_0005737
P02557	GO_0005828
P02557	GO_0005874
P02557	GO_0005880
P02557	GO_0005881
P02557	GO_0007010
P02557	GO_0007017
P02557	GO_0007017
P02557	GO_0030473
P02557	GO_0045143
P02557	GO_0045298
P02557	GO_0045298
P02557	GO_0090307
P02557	GO_0090316
P02829	GO_0000492
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
P02829	GO_0005515
